指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2021/2/15取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2019年度：889件、2020年度：1,315件）",,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,URL
江東区,大島５丁目,-,"東京都江東区大島5-10-10

",35.689199,139.834184,光画房薬局,https://byoinnavi.jp/pharm/204166
江東区,大島５丁目,-,"東京都江東区大島5-4-8

",35.687958,139.833061,(有)第一薬局,https://byoinnavi.jp/pharm/204168
江東区,大島６丁目,-,"東京都江東区大島6-9-11

",35.690335,139.835390,とまと薬局,https://byoinnavi.jp/pharm/204173
江東区,大島６丁目,-,"東京都江東区大島6-8-3

",35.690072,139.834027,大島調剤薬局,https://byoinnavi.jp/pharm/204172
江東区,大島６丁目,-,"東京都江東区大島6-8-2

",35.689997,139.834047,くすりの福太郎大島店,https://byoinnavi.jp/pharm/204171
江東区,大島７丁目,-,"東京都江東区大島7-39-27

",35.690953,139.844053,くすりの福太郎 東大島店,https://byoinnavi.jp/pharm/204177
江東区,大島７丁目,-,"東京都江東区大島7-7-1

",35.691174,139.837916,ドラッグストア・スマイル大島店,https://byoinnavi.jp/pharm/204178
江東区,大島７丁目,-,"東京都江東区大島7-36-4

",35.692532,139.842068,平田調剤薬局,https://byoinnavi.jp/pharm/204176
江東区,大島７丁目,-,"東京都江東区大島7-11-1

",35.692426,139.837596,斉藤薬局,https://byoinnavi.jp/pharm/204175
江東区,大島７丁目,-,"東京都江東区大島7-1-19

",35.690220,139.837995,ひかり薬局,https://byoinnavi.jp/pharm/204174
江東区,大島８丁目,-,"東京都江東区大島8-22-21

",35.689561,139.840739,ファーブケア薬局,https://byoinnavi.jp/pharm/265146
江東区,大島８丁目,-,"東京都江東区大島8-23-8

",35.690205,139.841376,ぽむぽむ薬局,https://byoinnavi.jp/pharm/204179
江東区,大島８丁目,-,"東京都江東区大島8-5-2

",35.689878,139.838022,松田薬局,https://byoinnavi.jp/pharm/204180
江東区,大島９丁目,-,"東京都江東区大島9-3-1パークサイドコート1F

",35.690073,139.845133,エンジェル薬局東大島店,https://byoinnavi.jp/pharm/252851
江東区,大島９丁目,-,"東京都江東区大島9-5-1

",35.692401,139.844299,平田薬局東大島店,https://byoinnavi.jp/pharm/204184
江東区,大島９丁目,-,"東京都江東区大島9-4-1-108

",35.691333,139.844963,アヅマ薬局,https://byoinnavi.jp/pharm/204183
江東区,大島９丁目,-,"東京都江東区大島9-4-1

",35.691333,139.844963,くすりの福太郎 東大島2号店,https://byoinnavi.jp/pharm/204182
江東区,大島９丁目,-,"東京都江東区大島9-3-16

",35.690417,139.846175,あかね薬局,https://byoinnavi.jp/pharm/204181
江東区,辰巳１丁目,-,"東京都江東区辰巳1-9-51

",35.649877,139.809710,タツミ薬局,https://byoinnavi.jp/pharm/204299
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1丁目8-3 神田91ビルディング 1階

",35.690862,139.772595,みらくる薬局 神田店,https://byoinnavi.jp/pharm/273972
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1-9-11

",35.690857,139.773558,(株)金井藤吉商店,https://byoinnavi.jp/pharm/202911
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1-8-8

",35.691088,139.773349,松蔭堂薬品,https://byoinnavi.jp/pharm/202910
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1-8-1

",35.690728,139.772364,クオール薬局神田店,https://byoinnavi.jp/pharm/202909
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1-7-3

",35.690444,139.770867,昭和薬品神田南口店,https://byoinnavi.jp/pharm/202908
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1-7-1

",35.690358,139.771254,かねまん薬局総本店神田駅前支店,https://byoinnavi.jp/pharm/202907
千代田区,鍛冶町１丁目,-,"東京都千代田区鍛冶町1-5-3

",35.689804,139.771353,三興薬品商会,https://byoinnavi.jp/pharm/202906
千代田区,鍛冶町２丁目,-,"東京都千代田区鍛冶町2-2-9 第2登栄ビル5階

",35.691530,139.771466,神田登栄薬局,https://byoinnavi.jp/pharm/202914
千代田区,鍛冶町２丁目,-,"東京都千代田区鍛冶町2-7-15

",35.692250,139.771891,壮快薬局本店,https://byoinnavi.jp/pharm/202917
千代田区,鍛冶町２丁目,-,"東京都千代田区鍛冶町2-6-1

",35.691857,139.772043,スギメディカル(株),https://byoinnavi.jp/pharm/202916
千代田区,鍛冶町２丁目,-,"東京都千代田区鍛冶町2-4-5

",35.691400,139.773090,(株)ビーエヌファルマ,https://byoinnavi.jp/pharm/202915
千代田区,鍛冶町２丁目,-,"東京都千代田区鍛冶町2-2-2

",35.691342,139.771541,スギ薬局神田駅東口店,https://byoinnavi.jp/pharm/202913
中央区,築地１丁目,-,"東京都中央区築地1-12-6

",35.668398,139.770551,どらっぐぱぱす 築地店,https://byoinnavi.jp/pharm/202262
中央区,築地２丁目,-,"東京都中央区築地2-11-26築地MKビル1F

",35.669046,139.772044,近藤薬局,https://byoinnavi.jp/pharm/202263
中央区,築地２丁目,-,"東京都中央区築地2-9-6

",35.669035,139.772680,(有)トラヤ薬局,https://byoinnavi.jp/pharm/202264
中央区,築地４丁目,-,"東京都中央区築地4-3-11うねめビル1F

",35.666892,139.768367,株式会社ファーマみらい 共創未来 築地4丁目薬局,https://byoinnavi.jp/pharm/202265
中央区,築地４丁目,-,"東京都中央区築地4-3-8登喜和ビル1F

",35.666598,139.768511,田辺薬局築地市場店,https://byoinnavi.jp/pharm/252853
中央区,築地４丁目,-,"東京都中央区築地4-6-6

",35.666070,139.769575,日本調剤築地薬局,https://byoinnavi.jp/pharm/202267
中央区,築地４丁目,-,"東京都中央区築地4-3-8

",35.666598,139.768511,(有)アンディ,https://byoinnavi.jp/pharm/202266
中央区,築地５丁目,-,"東京都中央区築地5-2-1

",35.661838,139.771022,(株)新橋薬品商会 中央市場薬舗,https://byoinnavi.jp/pharm/202268
中央区,築地６丁目,-,"東京都中央区築地6-26-3 DO築地ビル1F

",35.665004,139.771706,株式会社ファーマみらい 共創未来 築地場外市場薬局,https://byoinnavi.jp/pharm/202270
中央区,築地６丁目,-,"東京都中央区築地6-19-23

",35.664091,139.774815,アオバドラッグ,https://byoinnavi.jp/pharm/202269
品川区,中延１丁目,-,"東京都品川区中延1-8-12

",35.611997,139.711591,竹岡ドラック,https://byoinnavi.jp/pharm/206314
品川区,中延２丁目,-,"東京都品川区中延2-9-10

",35.610227,139.711470,金太郎薬局,https://byoinnavi.jp/pharm/206317
品川区,中延２丁目,-,"東京都品川区中延2-15-8

",35.609943,139.711556,ヒノミドラッグ 中延店,https://byoinnavi.jp/pharm/206316
品川区,中延２丁目,-,"東京都品川区中延2-10-2

",35.610909,139.709820,しいのき薬局,https://byoinnavi.jp/pharm/206315
品川区,中延３丁目,-,"東京都品川区中延3-8-9

",35.607382,139.712151,小塚仁成堂薬局,https://byoinnavi.jp/pharm/206320
品川区,中延３丁目,-,"東京都品川区中延3-7-7

",35.608369,139.712027,ニコニコ薬局中延店,https://byoinnavi.jp/pharm/206318
品川区,中延４丁目,-,"東京都品川区中延4-5-10

",35.605426,139.712973,薬局ユニファー,https://byoinnavi.jp/pharm/275873
品川区,中延４丁目,-,"東京都品川区中延4-4-4

",35.606150,139.711851,竜雲堂漢薬店,https://byoinnavi.jp/pharm/206321
品川区,中延５丁目,-,"東京都品川区中延5-14-25

",35.602177,139.708442,荏原町クリーン薬局,https://byoinnavi.jp/pharm/269910
品川区,中延５丁目,-,"東京都品川区中延5-6-4

",35.603189,139.708863,アサヒ薬局,https://byoinnavi.jp/pharm/206326
品川区,中延５丁目,-,"東京都品川区中延5-2-2

",35.603621,139.708070,田辺薬局荏原町駅前店,https://byoinnavi.jp/pharm/206325
品川区,中延５丁目,-,"東京都品川区中延5-2-1

",35.603769,139.707389,ツルハドラッグ荏原町駅前店,https://byoinnavi.jp/pharm/206324
品川区,中延６丁目,-,"東京都品川区中延6-9-16

",35.600940,139.712128,済生堂薬局,https://byoinnavi.jp/pharm/206329
品川区,中延６丁目,-,"東京都品川区中延6-1-21

",35.603175,139.710277,かもめ薬局,https://byoinnavi.jp/pharm/206328
新宿区,中落合１丁目,-,"東京都新宿区中落合1-20-16

",35.715001,139.687548,薬ヒグチ中井駅前店,https://byoinnavi.jp/pharm/205639
新宿区,中落合１丁目,-,"東京都新宿区中落合1-17-8

",35.715760,139.688396,薬王堂薬局,https://byoinnavi.jp/pharm/205638
新宿区,中落合２丁目,-,"東京都新宿区中落合2-4-28中西屋ビル1F

",35.720933,139.694354,株式会社ファーマみらい 共創未来 中落合薬局,https://byoinnavi.jp/pharm/205642
新宿区,中落合２丁目,-,"東京都新宿区中落合2-4-1

",35.720768,139.694392,かちどき薬局落合新店,https://byoinnavi.jp/pharm/205641
新宿区,中落合２丁目,-,"東京都新宿区中落合2-1-15

",35.722137,139.694145,中央薬局,https://byoinnavi.jp/pharm/205640
新宿区,中里町,-,"東京都新宿区中里町6-1

",35.706020,139.731234,ドラッグストアいわい神楽坂店,https://byoinnavi.jp/pharm/205644
江東区,潮見２丁目,-,"東京都江東区潮見2-1-18

",35.659403,139.814919,あけぼの薬局潮見店,https://byoinnavi.jp/pharm/204226
中央区,佃１丁目,-,"東京都中央区佃1-11-8

",35.669706,139.784422,ウィルファーマ(株) アイリス調剤薬局,https://byoinnavi.jp/pharm/255531
中央区,佃２丁目,-,"東京都中央区佃2-5-13

",35.667029,139.784666,佃調剤薬局,https://byoinnavi.jp/pharm/202207
中央区,佃２丁目,-,"東京都中央区佃2-5-11

",35.666899,139.784862,さくら薬局中央佃店,https://byoinnavi.jp/pharm/202206
中央区,佃２丁目,-,"東京都中央区佃2-2-7

",35.668534,139.785579,アンソニーズ,https://byoinnavi.jp/pharm/202205
中央区,佃２丁目,-,"東京都中央区佃2-14-3

",35.666042,139.785470,(有)後藤田中商店,https://byoinnavi.jp/pharm/202204
新宿区,天神町,-,"東京都新宿区天神町65-4

",35.705300,139.730110,石川薬局,https://byoinnavi.jp/pharm/205637
江東区,冬木,-,"東京都江東区冬木5-5セイコーマンション102

",35.673745,139.802398,はない薬局,https://byoinnavi.jp/pharm/204297
渋谷区,東１丁目,-,"東京都渋谷区東1-27-10渋谷TYビル1F

",35.654031,139.707582,ときわ堂薬局,https://byoinnavi.jp/pharm/201228
渋谷区,東２丁目,-,"東京都渋谷区東2-1-12

",35.654885,139.709578,(有)ひかわ薬局,https://byoinnavi.jp/pharm/201229
渋谷区,東３丁目,-,"東京都渋谷区東3-17-11

",35.648780,139.710392,(資)マツオ十字堂薬局,https://byoinnavi.jp/pharm/201230
江東区,東雲１丁目,-,"東京都江東区東雲1-9-22-102

",35.648201,139.802991,ひとは薬局,https://byoinnavi.jp/pharm/204253
江東区,東雲１丁目,-,"東京都江東区東雲1-9-14

",35.646477,139.804421,くすりの福太郎 東雲店,https://byoinnavi.jp/pharm/204252
江東区,東雲１丁目,-,"東京都江東区東雲1-8-17

",35.644961,139.800741,しののめ薬局49,https://byoinnavi.jp/pharm/204251
品川区,東五反田１丁目,-,"東京都品川区東五反田1-23-8

",35.626390,139.726876,コスモス薬局五反田店,https://byoinnavi.jp/pharm/206395
品川区,東五反田１丁目,-,"東京都品川区東五反田1-26-2

",35.626209,139.723836,メディプラスマツキヨ都営五反田店,https://byoinnavi.jp/pharm/206396
品川区,東五反田１丁目,-,"東京都品川区東五反田1-22-6

",35.625812,139.727046,ケイポート 五反田八ツ山通り店,https://byoinnavi.jp/pharm/206394
品川区,東五反田１丁目,-,"東京都品川区東五反田1-21-10

",35.625903,139.726417,ヒノミドラッグ 東五反田店,https://byoinnavi.jp/pharm/206393
品川区,東五反田１丁目,-,"東京都品川区東五反田1-12-13

",35.627129,139.724863,親切堂薬局,https://byoinnavi.jp/pharm/206392
品川区,東五反田３丁目,-,"東京都品川区東五反田3-20-16

",35.625436,139.730052,サクラドラッグ五反田店,https://byoinnavi.jp/pharm/206398
品川区,東五反田３丁目,-,"東京都品川区東五反田3-15-15

",35.625670,139.729674,光薬局,https://byoinnavi.jp/pharm/206397
品川区,東五反田４丁目,-,"東京都品川区東五反田4-11-6 クレスト五反田ビル1F

",35.630245,139.726030,博芳堂薬局,https://byoinnavi.jp/pharm/206401
品川区,東五反田４丁目,-,"東京都品川区東五反田4-8-20

",35.630346,139.726362,日生薬局五反田店,https://byoinnavi.jp/pharm/206402
品川区,東五反田４丁目,-,"東京都品川区東五反田4-11-12

",35.629847,139.725624,池田山薬局,https://byoinnavi.jp/pharm/206400
品川区,東五反田４丁目,-,"東京都品川区東五反田4-11-10

",35.629996,139.725887,さくら薬局東五反田店,https://byoinnavi.jp/pharm/206399
品川区,東五反田５丁目,-,"東京都品川区東五反田5-28-10

",35.627313,139.723130,パームヒルズ漢方薬局,https://byoinnavi.jp/pharm/206405
品川区,東五反田５丁目,-,"東京都品川区東五反田5-27-5

",35.627086,139.723634,ケイポート 五反田駅前店,https://byoinnavi.jp/pharm/206404
品川区,東五反田５丁目,-,"東京都品川区東五反田5-27-3

",35.627185,139.723776,日生薬局五反田駅前店,https://byoinnavi.jp/pharm/206403
江東区,東砂１丁目,-,"東京都江東区東砂1-6-7

",35.681431,139.840827,砂町薬局,https://byoinnavi.jp/pharm/204228
江東区,東砂１丁目,-,"東京都江東区東砂1-3-38

",35.684335,139.840729,サンドラッグ 東砂店,https://byoinnavi.jp/pharm/204227
江東区,東砂２丁目,-,"東京都江東区東砂2-3-7

",35.684280,139.841508,(有)枝川薬局 東砂店,https://byoinnavi.jp/pharm/204229
江東区,東砂３丁目,-,"東京都江東区東砂3-14-1

",35.679822,139.840830,ことぶき薬局,https://byoinnavi.jp/pharm/204230
江東区,東砂４丁目,-,"東京都江東区東砂4-15-10

",35.675980,139.839990,マリー薬局,https://byoinnavi.jp/pharm/204231
江東区,東砂５丁目,-,"東京都江東区東砂5-3-14

",35.675543,139.841078,(株)タイム薬局,https://byoinnavi.jp/pharm/204233
江東区,東砂５丁目,-,"東京都江東区東砂5-1-12

",35.675612,139.840400,地球堂薬局,https://byoinnavi.jp/pharm/204232
江東区,東砂７丁目,-,"東京都江東区東砂7-19-13 ベルコモン南砂101

",35.672998,139.836276,株式会社綜和 あんしん薬局,https://byoinnavi.jp/pharm/266689
江東区,東砂７丁目,-,"東京都江東区東砂7-19-15

",35.673027,139.836106,どらっぐぱぱす 東砂店,https://byoinnavi.jp/pharm/204234
江東区,東砂７丁目,-,"東京都江東区東砂7-9-10

",35.671468,139.840730,あおい薬局,https://byoinnavi.jp/pharm/204235
江東区,東砂８丁目,-,"東京都江東区東砂8-8-5

",35.668233,139.840726,平成薬局,https://byoinnavi.jp/pharm/204236
港区,東新橋１丁目,虎ノ門広域,"東京都港区東新橋1-5-2 汐留ｼﾃｨｾﾝﾀ- B2階

",35.665619,139.760797,トモズ 汐留シティセンター店,https://byoinnavi.jp/pharm/162526
港区,東新橋１丁目,虎ノ門広域,"東京都港区東新橋1-8-2

",35.664958,139.762514,マツモトキヨシカレッタ汐留店,https://byoinnavi.jp/pharm/202576
品川区,東大井３丁目,-,"東京都品川区東大井3-2-25

",35.604256,139.737468,薬局ホームケアファーマシー東大井店,https://byoinnavi.jp/pharm/206379
品川区,東大井５丁目,-,"東京都品川区東大井5-14-7

",35.606359,139.737080,金太郎薬局大井町店,https://byoinnavi.jp/pharm/206383
品川区,東大井５丁目,-,"東京都品川区東大井5-2-3

",35.607992,139.735688,クリエイトS・D品川大井町店,https://byoinnavi.jp/pharm/206384
品川区,東大井５丁目,-,"東京都品川区東大井5-11-5

",35.606820,139.738491,エビスヤ薬局,https://byoinnavi.jp/pharm/206381
品川区,東大井５丁目,-,"東京都品川区東大井5-13-3

",35.607008,139.737128,青横ファーマシー薬局大井町店,https://byoinnavi.jp/pharm/206382
品川区,東大井５丁目,-,"東京都品川区東大井5-1-18

",35.608370,139.735636,(株)ドラックフジ,https://byoinnavi.jp/pharm/206380
品川区,東大井６丁目,-,"東京都品川区東大井6-2-12ヴィラトーコー1F

",35.603829,139.735178,株式会社ファーマみらい 大井町ロイヤル薬局,https://byoinnavi.jp/pharm/206385
品川区,東大井６丁目,-,"東京都品川区東大井6-4-3

",35.603952,139.735479,日生薬局大井町店,https://byoinnavi.jp/pharm/206388
品川区,東大井６丁目,-,"東京都品川区東大井6-2-20

",35.604241,139.735079,東大井調剤薬局,https://byoinnavi.jp/pharm/206387
品川区,東大井６丁目,-,"東京都品川区東大井6-2-13

",35.603734,139.735149,コトブキ調剤薬局品川店,https://byoinnavi.jp/pharm/206386
品川区,東中延１丁目,-,"東京都品川区東中延1-1-3メゾンあさひ

",35.612339,139.713427,戸越薬局,https://byoinnavi.jp/pharm/206389
品川区,東中延２丁目,-,"東京都品川区東中延2-7-16

",35.607191,139.712374,トモズ 中延店,https://byoinnavi.jp/pharm/206319
品川区,東中延２丁目,-,"東京都品川区東中延2-10-13

",35.606254,139.712587,成光堂薬局,https://byoinnavi.jp/pharm/206390
